userid,movieid,score
323,380,3.935403273943085
323,434,3.912864170448099
323,110,3.8162378076321373
323,597,3.610586072145918
323,590,3.5991144153472696
323,587,3.4395397791030584
323,21,3.429864210200025
323,292,3.3950389833673267
323,539,3.380888284262085
324,3793,0.6936092137161614
324,318,0.6669996020988643
324,3996,0.6522983589827906
324,2858,0.6126568924227591
324,3409,0.557650778548356
324,1387,0.5513246765926956
324,1210,0.5507855834930403
324,260,0.5416077357952442
324,4878,0.539949789301693
324,1193,0.5368195729015862
325,1,2.785017810022109
325,2858,2.7762266647283926
325,1265,2.75724658186221
325,296,2.6593606555332268
325,50,2.6267385713221874
325,2571,2.605930598187715
325,608,2.6055512482908254
325,1580,2.589778914246437
325,1097,2.5631278265256077
325,1210,2.5613773801593895
326,2571,3.247993386463151
326,2762,2.56182119181924
326,48394,2.090099750789714
326,68157,1.8704652635678218
326,260,1.8688308553241175
326,64614,1.8593529543973804
326,3949,1.8572221944511689
326,58559,1.8425601759830434
326,778,1.703280944761478
326,1089,1.6678813284912386
327,1221,1.522414636175724
327,79132,1.4338710147653275
327,1213,1.3488743702677324
327,260,1.3118517043973281
327,47,1.2986544645178624
327,2959,1.2434296642094547
327,7361,1.2040742595113905
327,4993,1.1881598270886118
327,296,1.1672988684235581
327,7153,1.1074832191105684
328,7153,4.575726404935431
328,33794,4.26766597643814
328,4993,4.2651064385160735
328,780,4.12697724193699
328,5349,3.9575519213337387
328,48780,3.9407170119346304
328,593,3.9084531549435697
328,89745,3.905569877198351
328,6365,3.8962921496164995
328,48394,3.888815707526976
329,318,2.6611182143367698
329,1089,2.2792373301637863
329,356,2.253956552213059
329,7153,2.135138366363494
329,296,2.0543016837123287
329,47,1.999676534755834
329,4226,1.783093380883228
329,1213,1.7301390242486094
329,541,1.6794234622149762
329,2571,1.6131278352008729
330,1210,5.3161254833684115
330,2115,5.303329479171544
330,2571,4.895841847197815
330,6539,4.850106873025933
330,1704,4.273697502783451
330,5445,4.2455827829086
330,5952,4.243962445425365
330,3793,4.2091280388829855
330,3996,4.1959719657071135
330,3114,4.098355498322984
331,2571,3.7612869891832594
331,5418,3.5256409916015734
331,356,3.4868792442677536
331,4306,3.2594577554221114
331,72998,3.0214552114671833
331,3996,2.950882633379879
331,1198,2.793419220205695
331,59315,2.7918540669359966
331,6934,2.785179051081223
331,5445,2.77641585230336
332,356,4.274866080898352
332,480,4.016171975073394
332,1210,3.972093241218269
332,5952,3.7097113606821983
332,2683,3.506725507937635
332,5349,3.493428821086825
332,588,3.488910310396763
332,1193,3.4830620735723525
332,1222,3.4641627925970275
332,8360,3.451204449691809
333,3793,1.1571896628975118
333,4993,0.8779636963605951
333,260,0.8425922055728808
333,589,0.8069804793806338
333,2716,0.7899789676394889
333,2571,0.7632196313037624
333,2683,0.7472218928666008
333,2959,0.7442148332086745
333,1210,0.7133712333127192
333,3996,0.709341115716439
334,5952,3.6794940632575854
334,318,3.6639665526264076
334,2028,3.1398618575138975
334,5989,3.059377759641165
334,780,2.9339125602858642
334,47,2.9183598806672584
334,6365,2.9160371354501193
334,296,2.907875845491381
334,2683,2.890334419804668
334,5418,2.877779192638054
335,150,2.5077249662270154
335,480,2.496208561746674
335,153,1.9004136564970726
335,110,1.8868046926903752
335,590,1.836866423370744
335,380,1.8290268267600727
335,344,1.8013215960962505
335,47,1.559158751823488
335,316,1.438764136245174
335,292,1.4373121804922562
336,4993,3.45167228438688
336,2571,2.881339410836187
336,5952,2.8512100178111988
336,79132,2.31915674304391
336,480,2.140929137240105
336,1196,2.116342446497863
336,780,2.0663665135530898
336,4226,2.0301601380268988
336,1193,2.0295757629192006
336,4306,1.9082730247736186
337,95,4.006413756508304
337,25,3.1551728161770325
337,708,3.1150735742750633
337,608,2.7819932811736328
337,661,2.7294695774965434
337,494,2.5990007415251117
337,260,2.4867425141397246
337,805,2.438062519010219
337,788,2.2394520345396525
337,52,2.1959767622320783
338,79132,2.131239319177169
338,356,1.9685491374172384
338,2571,1.9454986236333855
338,4993,1.7234245678482225
338,6016,1.5340867866782473
338,2329,1.5186962678376381
338,48394,1.3492744555881382
338,8961,1.349160199942259
338,33794,1.3356730488769388
338,1193,1.3295858026340484
339,260,4.269422081811059
339,2571,3.938061377643565
339,7438,3.734408858808884
339,109374,3.7334864642316057
339,47,3.7037884394563543
339,1704,3.7024173923405646
339,59315,3.6952941890966295
339,2028,3.4640295679844373
339,4226,3.4294328727663332
339,1222,3.411096741959922
340,185,5.462327662943856
340,380,5.403142570145466
340,231,4.60122714877012
340,434,4.49886941715153
340,588,4.477431099216468
340,47,4.419898228875453
340,377,3.957598670136484
340,367,3.9161219689569338
340,208,3.8971282737919855
340,225,3.876611038193529
341,318,1.8189294240491114
341,260,1.702689410057046
341,4306,1.5942222101014052
341,2571,1.4773623837007293
341,4963,1.474392534711094
341,72998,1.3420631981776754
341,7153,1.1934568768949503
341,34162,1.1881690091506885
341,8368,1.1792587072266105
341,79132,1.154872219675754
342,2683,1.6536081890120848
342,1210,1.403414499782225
342,2858,1.2815797413179217
342,457,1.2039205826520019
342,2762,1.1917046001824783
342,2716,1.153678112907519
342,1265,1.1469468317737386
342,2997,1.0652781446869592
342,3623,1.0443568767975246
342,2763,1.0326506701811191
343,356,2.699318927155099
343,79132,2.685358848019923
343,593,2.4641749692264883
343,5952,2.410290014886471
343,1193,2.2317636807902725
343,47,2.1629429290129187
343,2329,2.0177705651948488
343,858,2.0132464489791593
343,260,1.994905210970845
343,7361,1.9863321335469202
344,4993,3.3618443648281997
344,1196,3.1370105185754205
344,2959,2.9321589162918866
344,7153,2.7848298719028812
344,4886,2.7012181821093257
344,47,2.696877731653057
344,1,2.682212523659486
344,1527,2.647088795318995
344,8961,2.542720570850331
344,1198,2.4779166019163563
345,780,0.9952303166147718
345,1196,0.9212162122197148
345,1580,0.9087080493772165
345,1200,0.9034372222340502
345,2571,0.8308547656470078
345,1210,0.8300530665323558
345,1259,0.7660441045930495
345,2641,0.7323574115247282
345,1097,0.7315648260022466
345,1320,0.7191098273040553
346,356,2.5038726354390883
346,1089,2.002853237625402
346,608,1.9837934689694652
346,2571,1.9621565673606431
346,318,1.87585954323285
346,296,1.8716358887764604
346,2997,1.8588693910984027
346,4226,1.8355020439011298
346,1222,1.8290688582617993
346,1617,1.73806529413107
347,296,7.486573401982845
347,380,7.030904156604008
347,457,6.655647024513211
347,454,5.73581168557068
347,367,5.611837056706222
347,161,5.512502022883764
347,349,5.466612751101837
347,589,5.448920115864118
347,165,5.414741105537167
347,300,5.035726428229837
348,593,2.9470912353092142
348,2959,2.5770711641357607
348,356,2.5030633375282787
348,7153,2.422681931398543
348,7361,2.2412709777593087
348,1193,2.096906465962992
348,47,1.968471195071712
348,2571,1.8889925264985656
348,858,1.6893086074437134
348,1198,1.63666645474299
349,592,6.9507256946682805
349,380,6.539442111988057
349,457,6.370229539286514
349,364,5.775992307156327
349,150,5.530906000584791
349,153,5.260733460302295
349,292,4.774657637282926
349,329,4.583664252557293
349,208,4.29283136643304
349,339,4.292205266488018
350,780,5.374702382018464
350,1073,3.969529373274867
350,62,3.4978571302759733
350,733,3.311433496627659
350,104,2.944848244897721
350,628,2.762964962200543
350,661,2.7162786806686356
350,5,2.6549733553390666
350,494,2.580301026701176
350,762,2.577747269038002
351,79132,2.4197593138552738
351,318,2.2366373457692514
351,1089,2.0739017559627864
351,7153,2.038360887724254
351,5952,1.8923402280381514
351,6874,1.8762552448672065
351,2329,1.7462806754079996
351,4973,1.736751945315286
351,68954,1.720711135434855
351,44191,1.5559999613817923
352,7438,3.7490583917893607
352,608,3.4991124019526243
352,296,3.4903562932601835
352,109374,3.311862632032741
352,780,3.2455683219589924
352,73017,3.230352375499227
352,4993,3.225759301505102
352,5445,3.191825720719284
352,69122,3.1709493112423974
352,91529,3.149305647076493
353,592,6.7442119712506745
353,208,5.442141009562088
353,150,5.428633560447367
353,329,4.979453422782159
353,454,4.9696529099386195
353,185,4.925670143090895
353,288,4.750317566978817
353,480,4.534105154504495
353,339,4.245821544347214
353,588,4.22440968170675
354,4993,4.505780759068932
354,593,4.496285799533939
354,2683,4.4819953189102835
354,318,4.433205805495026
354,4022,4.2461790845503655
354,7153,4.240872505201186
354,4011,4.21086652510923
354,2115,4.1809958297417325
354,3793,4.159875616280729
354,316,4.151313771026173
355,356,1.8127798802121196
355,589,1.6488297453821126
355,457,1.3408108976424509
355,592,1.3316668539768366
355,500,1.2864109991321375
355,364,1.2479022228349776
355,380,1.2293161015074314
355,339,1.2133750539060038
355,150,1.1978550380372286
355,590,1.1599739850733406
356,4993,4.071176099575931
356,608,4.001795346991541
356,1196,3.9857735919669914
356,7153,3.843154208423555
356,2683,3.810305223664216
356,296,3.7272338008833907
356,260,3.694511893830376
356,780,3.580797010614655
356,4306,3.57412656515883
356,47,3.3323588370121513
357,47,4.326869869183532
357,1028,4.286353161114866
357,318,4.0990334904528565
357,6539,3.991896445527262
357,1291,3.8053294855036524
357,4022,3.5438891763631624
357,589,3.529439906949522
357,5989,3.528789432711256
357,1527,3.338384378365971
357,648,3.315348912660748
358,6942,1.2883161537983725
358,51662,1.152284703828269
358,6539,1.1516627080719395
358,69122,1.0841661986425808
358,4306,1.0821730862637964
358,35836,1.0644540191661382
358,597,1.0268163579801308
358,79132,1.0229699693340255
358,56949,0.9802137631367938
358,31685,0.9296072008107622
359,260,2.5844985794366586
359,3578,2.5570287135146703
359,2762,2.277325211761524
359,110,2.2447718316641176
359,356,2.183119984867452
359,3147,2.0503804847564795
359,296,2.0448359568297567
359,1291,2.0441752152562724
359,3996,2.041068037249497
359,1196,2.01068875612866
360,593,0.9409548675119602
360,733,0.9390636606501412
360,1370,0.9376077288748936
360,10,0.9062487203443703
360,780,0.8734734849663086
360,457,0.8629959562792677
360,110,0.8331459145995315
360,1784,0.8298649513812544
360,2028,0.82802162213594
360,150,0.8222189739029379
361,1682,3.1856862215961437
361,5952,3.159400198593436
361,7153,2.9735793513099487
361,5349,2.8106603896127353
361,2683,2.7938140236968683
361,2762,2.7846705689482842
361,4306,2.7542171926339813
361,8961,2.626575510429296
361,3578,2.614464811208811
361,2028,2.5932949859399343
362,2571,2.9953691143421226
362,79132,2.99292470738721
362,2959,2.976613228631579
362,293,2.779614719922386
362,1193,2.7371937378694975
362,260,2.719908665398858
362,778,2.700850541569178
362,4306,2.693048867770967
362,4226,2.688271074337469
362,7438,2.685550293628113
363,356,2.2424108637819873
363,593,1.9272980935578303
363,527,1.7946765823731716
363,1036,1.7937852399692933
363,1,1.6916691063969687
363,110,1.6262377522214
363,7153,1.5877788244859636
363,1210,1.4635143775480222
363,589,1.4433626500412913
363,2762,1.4327350495449045
364,1356,3.737815855543556
364,786,3.7217643574943713
364,5,3.640128712452948
364,62,3.500783661099475
364,653,3.372642749287317
364,628,3.1973667625604856
364,17,3.063169555413712
364,661,3.0096767597803344
364,25,2.9743643178681927
364,788,2.8045458890555715
365,59315,3.2806635390604857
365,260,3.145732833365055
365,58559,3.0956813390708233
365,32587,3.080579286779041
365,480,3.0535530965335673
365,44191,3.035964103901195
365,6863,2.8826182026939264
365,1682,2.8729258027824476
365,1196,2.8364346076956837
365,4878,2.826655144155516
366,318,2.954091413423039
366,527,2.791373403833656
366,109487,2.6712994333275732
366,74458,2.3051795601316116
366,4226,2.298228060901
366,60069,2.149328850459518
366,33794,1.9636082115152584
366,68954,1.920780523433363
366,593,1.791525912710408
366,260,1.7835737556934672
367,2918,2.761449790268806
367,1197,2.574808728075245
367,2628,2.53683558138816
367,1073,2.408626951836754
367,2797,2.3825467356578853
367,2858,2.3797912109212063
367,1291,2.3747949035854776
367,1210,2.369819656224317
367,480,2.365604508531281
367,2115,2.3319016148432685
368,2628,3.723325430683284
368,110,3.662468051849625
368,589,3.584328553594728
368,2028,3.523314627460047
368,1214,3.507085891326497
368,356,3.342578393936278
368,1097,3.2498359038739912
368,2762,3.1330343204194926
368,329,3.117785007334901
368,1270,3.1137860406470574
369,356,3.1450254154315482
369,7438,2.507851454229952
369,318,2.468045489786915
369,1198,2.3399703323931904
369,50,2.334870423315478
369,2959,2.326359038999352
369,4306,2.318016447086554
369,296,2.3108694546309807
369,1240,2.2684700238935283
369,588,2.261421411859413
370,356,4.463177815767633
370,318,4.213382534654297
370,1,3.6852983085008564
370,3147,3.3472057413141414
370,5418,3.332078315698859
370,2028,3.314410678553325
370,4886,3.144679660936336
370,588,3.0748204847431237
370,3949,3.0319113482675677
370,780,3.0256353241754876
371,1210,1.7684824033454865
371,5952,1.6772160387954367
371,1196,1.4923069734617909
371,7438,1.421278748065729
371,7153,1.4159535378676105
371,32,1.4142794993096484
371,293,1.4126368698174012
371,4306,1.403512864745243
371,7361,1.40308239943047
371,367,1.402352714535704
372,356,3.2402925628723134
372,32,3.163761739562394
372,150,2.7417215763578544
372,1136,2.4731234865756737
372,25,2.4576325923117257
372,454,2.449635141999567
372,349,2.447220423577993
372,1197,2.385925599172046
372,1225,2.2714795619357195
372,780,2.232598818344813
373,590,6.499883155314535
373,380,6.401327687852417
373,349,5.741842586504713
373,316,5.638749855304562
373,592,5.630341470542878
373,597,5.323796817999821
373,454,5.256976390126841
373,457,4.872668557629228
373,356,4.860370690440877
373,39,4.8063253583091194
374,292,5.968430927713453
374,434,5.640664776193946
374,153,5.3703193415234205
374,344,4.968347098203025
374,457,4.09209875325844
374,590,4.088281222806388
374,349,3.697455109894869
374,110,3.3363721502050696
374,253,3.2091412602063505
374,10,3.050264096433224
375,356,1.8315573986087956
375,593,1.6926381096998067
375,480,1.5408942169007787
375,110,1.4978047008036304
375,47,1.4974197327005963
375,364,1.395150803240946
375,260,1.3876009399119509
375,1210,1.3812035608836255
375,50,1.305933250708985
375,150,1.2940932640325646
376,260,4.177255902735279
376,1,4.003492317128932
376,296,3.6002824247816045
376,2959,3.448514497313246
376,1036,3.425019358127619
376,47,3.375744034422491
376,318,3.238657603484735
376,4886,3.1819468437935923
376,2028,3.1378025743761175
376,1136,3.043117323681762
377,3527,1.23478596926102
377,480,1.2116262056553315
377,2858,1.184611590033676
377,2571,1.1437296694974646
377,1580,1.1380398130903855
377,3471,1.1062742403462917
377,260,1.1037225001683082
377,919,1.0982530015241057
377,1690,1.0959299117261925
377,1210,1.0531239869058304
378,4993,3.528794941050387
378,2959,3.2149345699903358
378,50,2.2920460059042704
378,260,2.2338451952240788
378,593,2.125720120898146
378,3578,2.063889134977226
378,6874,2.0418400657451383
378,356,2.0328809827566436
378,68157,2.0229515948767913
378,59315,1.9535226206020484
379,150,7.598840331288616
379,480,6.681136647398398
379,588,6.101431185625835
379,457,5.789864755990613
379,300,5.6304664768732575
379,231,5.316566486858741
379,161,5.313608525857144
379,454,5.195635451272082
379,34,4.9341114206234336
379,165,4.782672793694849
380,5349,5.51176420738782
380,5378,4.875410534476003
380,6539,4.856314382687776
380,1527,4.6475516165674815
380,1,4.642788223661157
380,49272,4.629087583733316
380,4022,4.5990530216992465
380,72998,4.583854097617479
380,5956,4.579428186732082
380,356,4.56616635679333
381,4306,5.599362999050713
381,2571,5.243707043384969
381,296,5.192240408744597
381,32587,4.63319064953777
381,6863,4.623574119492684
381,6934,4.608784363655947
381,2858,4.600070122347126
381,5445,4.56322650461268
381,208,4.311327895759363
381,6874,4.300537274140243
382,1270,2.8243399829323157
382,32587,2.662276303998155
382,7153,2.6609501570849963
382,1210,2.655011451722053
382,5952,2.646684405025496
382,33794,2.484337479687086
382,6539,2.463310460467337
382,4306,2.345777638064886
382,58559,2.336869187234527
382,44191,2.336769789755521
383,2571,1.2382711830221005
383,1210,1.1099186375614256
383,2858,1.0805820383672626
383,356,1.0102552807669412
383,593,0.9336324095331598
383,318,0.9288788237558412
383,1196,0.9173663772785509
383,589,0.9114410607696127
383,1198,0.9070411091905071
383,480,0.9005958126777112
384,1210,1.4843712326754204
384,318,1.4040829397628005
384,47,1.4024065538555563
384,1196,1.3329004912536975
384,2571,1.2080769729413288
384,1197,1.2075463957848211
384,2858,1.2058355447436422
384,260,1.1788292209333915
384,527,1.1632753949160657
384,356,1.1618905588329396
385,110,3.775121659181868
385,316,3.5504787609178834
385,296,3.4645854012872164
385,590,3.451539367965903
385,329,3.18672260164784
385,377,3.140259354487485
385,474,3.0237487128865483
385,586,3.0087399634027254
385,648,2.981503963237101
385,357,2.968990852135073
386,592,8.039106066451305
386,150,5.961375474106354
386,454,5.092049883426265
386,344,5.083019647201215
386,588,5.0726643545353465
386,597,5.021995875738365
386,185,4.650570926612064
386,367,4.290472495523952
386,364,4.241090922475185
386,318,4.210298040647116
387,2571,4.245368137654908
387,588,4.23112218871226
387,1136,3.977200349587629
387,608,3.9429810862245565
387,1,3.7639979056394597
387,919,3.7370002672804765
387,32,3.713525993471437
387,3052,3.5176844251404673
387,2628,3.516766571434719
387,1206,3.5114794891559225
388,4886,1.0891325911386052
388,7153,0.7946436714424508
388,6539,0.7723836149838038
388,4993,0.7704021009913967
388,1198,0.7605113008004238
388,5952,0.7084854173169172
388,2571,0.7022460931285499
388,1,0.6975862073510641
388,3114,0.6882602248818008
388,318,0.6608491590035002
389,780,6.591628124226423
389,733,4.657968162153549
389,1073,4.580711280924965
389,25,3.7474809655097077
389,661,3.099443215204113
389,104,2.735750965155054
389,112,2.433205071059258
389,7,2.429593253818497
389,708,2.3169377924941497
389,3,2.281893595215005
390,356,1.5116529750095777
390,2571,1.4449060917425869
390,3996,1.444758464371033
390,4993,1.360774546061465
390,318,1.3496678590256426
390,3578,1.3412061497210328
390,6539,1.3406863801869113
390,4226,1.3245880940449406
390,44191,1.3098738404592427
390,593,1.3033250751919176
391,1210,4.339428097073667
391,2959,3.8396453245316047
391,593,3.8084163655414334
391,1198,3.521555890169079
391,1580,3.518231713610207
391,589,3.5093102669238863
391,3147,3.261361356475438
391,1079,3.2595291562874715
391,1213,3.2503607027737638
391,1584,3.2403077074337214
392,2959,1.0027272464095507
392,2762,0.9959385761435373
392,2571,0.9944187232113726
392,593,0.9561577674586257
392,1291,0.919215359392461
392,2716,0.9083848758809328
392,1580,0.8831308441346561
392,1210,0.880074294076437
392,318,0.8707486181900769
392,260,0.848135560829737
393,7153,4.421710109164997
393,356,3.9624598977335865
393,318,3.794438992309744
393,2959,3.488730999417257
393,4306,3.2876136920943844
393,296,3.2224315693848298
393,6365,3.214080620195419
393,6934,3.0934704104171273
393,8961,3.0402409695687074
393,58559,3.0117456744690903
394,592,6.659487528466811
394,292,5.498832704107233
394,349,5.37280134578862
394,590,5.356424883064039
394,185,4.686460040449615
394,296,4.685602220272246
394,344,4.6770582188380585
394,377,4.5191249538435345
394,593,4.128943494137395
394,253,3.9004696754910224
395,153,5.779893315227727
395,349,5.475746341581939
395,377,5.3756535170703605
395,457,5.358026915127476
395,150,5.079815657327942
395,344,5.042286876546959
395,539,4.7427581243556185
395,434,4.662480509768197
395,454,4.6119048430331855
395,356,4.203768819909597
396,356,1.4774734980270794
396,1196,1.2914539057054508
396,260,1.1728684934491365
396,7153,1.0783120288874195
396,1210,0.9657544469771532
396,318,0.9599106648612745
396,3147,0.9571997012521923
396,1580,0.9345936919078364
396,2762,0.9264779077393214
396,3101,0.9240274658814486
397,858,1.0435617885412454
397,1304,0.9359931104189935
397,356,0.9150138757796825
397,910,0.902309696259877
397,296,0.861466250063769
397,904,0.8461430086946955
397,2858,0.8305239123691158
397,1079,0.8261609599580346
397,608,0.8170969390755084
397,593,0.7937548277148008
398,5952,1.3734257564077366
398,2571,1.3071643547134728
398,2762,1.2638630810582752
398,260,1.1602654763753864
398,4973,1.0414971994050062
398,2324,1.0303270566106628
398,318,1.008729960469797
398,4993,1.0056533916821242
398,4306,0.9882959652892038
398,1,0.9819552670760239
399,2959,3.462685986896894
399,318,3.2154127184007466
399,1198,2.929648162097936
399,2028,2.8826015743460287
399,150,2.7276977068061954
399,1210,2.7127077753875355
399,58559,2.2584803105731828
399,47,2.2199334550378746
399,6539,2.209598731659025
399,527,2.201282851224682
400,2959,3.706312065518448
400,593,3.2813699500701574
400,4226,2.807773568720508
400,110,2.747459605820535
400,5952,2.7036521447097126
400,1089,2.6726202629414333
400,2329,2.449633028661579
400,4878,2.183655458068953
400,2028,2.1392364708513822
400,1291,2.122702339211897
401,5952,2.5322065804289404
401,4306,2.4608535065293617
401,8368,2.4044793299990945
401,58559,2.389152783344463
401,40815,2.3233719814346654
401,260,2.31632808197516
401,79132,2.2763049378145115
401,89745,2.2202210792805284
401,5816,2.0811865508659833
401,2571,2.0391520497828597
402,590,5.123148482139794
402,592,4.9809264875446555
402,349,4.4972136230935345
402,150,4.360783901179124
402,364,4.110778098476797
402,367,4.101962171001777
402,344,4.086824786036616
402,356,4.042743530340406
402,454,4.010951763702019
402,587,3.7718003925997245
403,593,1.7709270557900858
403,318,1.611016745910448
403,1196,1.4467968312443478
403,608,1.404017808498861
403,2858,1.2845299155546304
403,356,1.2831436063798083
403,2959,1.2021920392339365
403,2571,1.174253314424669
403,858,1.1637702436844997
403,7153,1.132554019972843
404,597,5.492015061157288
404,539,5.165222082662262
404,592,5.1124542203839125
404,587,4.826517766400717
404,150,4.8073373292838815
404,380,4.712865581464373
404,500,4.498647670991915
404,590,4.43665475597586
404,47,4.301854934872819
404,344,4.301282317268098
405,318,2.6928213073454215
405,47,2.416241151085381
405,589,2.3689371635919967
405,7438,2.284257516334577
405,4011,2.183513903521537
405,4262,2.1666893261641085
405,4993,2.1213440023089967
405,50,2.1179109220481247
405,778,2.0635494804251207
405,2959,1.953519795290866
406,3897,0.819685909125592
406,1,0.8131155467699899
406,594,0.8091234682315405
406,296,0.8036612734059951
406,919,0.8015870377458839
406,1028,0.7982915207104688
406,2581,0.7811840328741142
406,318,0.7738743838806521
406,588,0.75629357517608
406,1073,0.752472032188064
407,79132,4.037178088978133
407,2571,3.86025667202738
407,318,3.0264270248821386
407,1198,2.641306697819393
407,527,2.559055922896344
407,589,2.0505227903727024
407,110,1.8293455106658263
407,2858,1.7978810889291044
407,6539,1.7775931983798647
407,1210,1.7725138530453066
408,4993,2.469128178243778
408,7438,2.082997484000149
408,2959,2.061230553380417
408,6539,1.945698384555733
408,8961,1.8938224194939386
408,1210,1.77666839997408
408,4226,1.754091273927306
408,593,1.730476581538599
408,33794,1.7107024633748646
408,112852,1.7104029793010316
409,2918,2.2255408414205533
409,1079,2.0599466612715336
409,1270,2.0521186166928085
409,1580,2.0519996961352547
409,356,1.8170056515709494
409,1210,1.791786116048532
409,913,1.7419512306694624
409,1198,1.6859980288971395
409,1,1.6788419046378242
409,2628,1.6672700280900103
410,1198,2.180588701175374
410,50,2.1237386346645457
410,2174,2.013645915304824
410,1580,1.949532927078501
410,608,1.9128965168116059
410,2571,1.8852639819401693
410,1219,1.8517329428243847
410,1304,1.8207774144531645
410,2396,1.783489941394433
410,1230,1.7695106462076617
411,377,6.317498410224975
411,153,5.3607529113973555
411,339,5.305193083724898
411,32,4.988097310726078
411,457,4.966791021153284
411,161,4.9391169728755
411,350,4.885407628462715
411,225,4.512719586595155
411,586,4.057576180001599
411,780,4.036285275158817
412,1198,2.3236780523469287
412,111,2.153552827695456
412,318,2.1397947419958
412,1265,2.136394959462428
412,2599,2.118490952844376
412,480,2.11803860430755
412,2716,2.102190457100532
412,296,2.0937629756301326
412,2762,2.0928571849659248
412,912,2.0865447158229657
413,356,2.5792445266088833
413,2858,2.204826293570334
413,47,1.9841932826632778
413,4993,1.9826411811300746
413,480,1.9719741370461683
413,2571,1.9670209909120648
413,79132,1.943871165000509
413,7153,1.8332972247570192
413,589,1.8241738783821757
413,1193,1.7578244852955751
414,2571,5.4050941447515255
414,2115,5.397426392119701
414,1196,5.337348086969846
414,153,4.821839832088277
414,2011,4.794730010594912
414,104,4.771025125574486
414,5445,4.756076074219395
414,4643,4.701937885959314
414,5816,4.699954804282442
414,8636,4.697694342690964
415,79132,2.7556555863129395
415,7153,2.590720628243796
415,2329,2.504240382872818
415,778,2.438790402259321
415,2571,2.3546009636215235
415,1136,2.330804400276967
415,5952,2.2947525779712263
415,4993,2.088384459898678
415,1089,2.0186636465795162
415,2028,1.876389263736362
416,318,2.1622103474242174
416,4993,2.118717194530663
416,7153,2.0736838114531926
416,296,2.0643974868766186
416,593,1.9168072494936044
416,356,1.8332919011688673
416,1198,1.7671640684208318
416,2028,1.751154779116622
416,589,1.721846843141146
416,2329,1.647302693308709
417,4993,3.95454477456995
417,527,2.3672646084296685
417,260,2.1835582741421247
417,858,2.1528910673844135
417,50,2.126474245054716
417,2028,2.1239669691601804
417,91529,2.101349404486678
417,48780,2.0984188162018986
417,60069,2.088642954142302
417,48516,2.054368311265037
418,260,2.545815298594103
418,2959,2.497528628948596
418,2571,2.310246349080949
418,79132,2.30623172104691
418,2762,1.9427762236080455
418,2028,1.9345709387176586
418,5952,1.7693090707280639
418,608,1.7460351613422382
418,1196,1.5526512776039427
418,2858,1.5525593495669252
419,4306,3.038047892461078
419,318,2.830086065211017
419,7438,2.741014026201603
419,4993,2.673720243755401
419,2329,2.665865515072726
419,4226,2.59095417380495
419,593,2.483334269963423
419,4011,2.4787679134462524
419,588,2.4588868756393705
419,1682,2.4288270505465155
420,47,3.735652028682749
420,318,3.3193017445345365
420,8961,3.1128323747947815
420,4306,3.109164914708265
420,780,3.086851370491547
420,367,2.9267930363604866
420,6365,2.9172702784537625
420,33794,2.8544597267475846
420,1196,2.7449490178299114
420,4226,2.7329620654143274
421,318,1.7926291511744132
421,356,1.2120550610838778
421,2571,1.1862754970798952
421,1198,1.130889477777944
421,2959,1.0667053908924446
421,2762,1.0626443080716685
421,50,1.0151681742645482
421,2028,1.01186688208761
421,47,0.9385992343981535
421,79132,0.9298930256067368
422,1196,1.5015883826291916
422,919,1.4960728658563314
422,1210,1.4501178234893655
422,608,1.3513001361449077
422,1682,1.3274259303045854
422,2858,1.3055738253552562
422,2762,1.2776584059454348
422,150,1.2630568076060962
422,593,1.2592837990200256
422,858,1.2319858658517622
423,480,2.2727348084759895
423,296,2.040262859548018
423,593,1.844561878352564
423,47,1.7684937080149559
423,253,1.7480853428739036
423,377,1.5843050525562468
423,780,1.4938312991639449
423,32,1.4792109819099248
423,454,1.436882126627894
423,527,1.4269178251642343
424,593,2.986664051839055
424,356,2.5822538844942096
424,4226,2.5239114199728037
424,3949,2.344154320464755
424,2571,2.296088926365357
424,5989,2.109630412376908
424,7153,1.9484603380437189
424,8961,1.919916623305084
424,5952,1.9142674779416258
424,4993,1.876288641074692
425,2028,5.058521369789296
425,780,5.03846843456972
425,3793,4.736070558718327
425,5378,4.730755487614793
425,8636,4.468027665989157
425,7438,4.458465252008691
425,356,4.457510502168857
425,2706,4.391609946242397
425,8360,4.385061936567305
425,608,4.19880707438454
426,356,3.1587410266636455
426,5418,2.721733767153957
426,6539,2.6097707521932745
426,2571,2.5281113255837258
426,4896,2.44004445488402
426,79132,2.3107401860671244
426,4993,2.287657329371678
426,260,2.2488495002542295
426,4963,2.0747360874743004
426,6874,2.071143737793751
427,2028,1.9431888493733027
427,318,1.8114673269000583
427,2571,1.8060672099992718
427,2762,1.7726805412885427
427,4306,1.74236970040304
427,4993,1.7178258391054733
427,5989,1.6282791100121834
427,1682,1.5481901392625963
427,780,1.5451108924693424
427,593,1.4586287051812756
428,316,4.734063734238911
428,4306,4.508142019436594
428,2628,4.459398103974788
428,6539,4.267634333128418
428,1527,4.251573899433509
428,318,4.208792670828137
428,1210,4.195553837023584
428,1265,4.190312502029825
428,5349,4.188022493006765
428,377,4.162176285818831
429,150,4.857028560245526
429,344,4.406526211958209
429,253,4.133659771997621
429,318,4.108773265008956
429,296,4.088409843436953
429,367,4.032573763296919
429,153,3.8136774161420655
429,110,3.7954283815904195
429,593,3.761272808198503
429,454,3.7284609885562676
430,7153,1.7573075341798152
